33.17,218.0,2.0,5.0
33.19,219.0,2.0,5.0
33.24,220.0,2.0,5.0
33.27,220.0,2.0,5.0
33.29,220.0,2.0,5.0
33.29,221.0,2.0,5.0
33.29,221.0,2.0,5.0
33.29,221.0,2.0,5.0
33.29,221.0,2.0,5.0
33.29,221.0,2.0,5.0
33.29,222.0,2.0,5.0
33.29,223.0,2.0,5.0
33.29,224.0,2.0,5.0
33.29,224.0,2.0,5.0
33.29,224.0,2.0,5.0
33.29,224.0,2.0,5.0
33.29,224.0,2.0,5.0
33.29,225.0,2.0,5.0
34.67,226.0,2.0,5.0
34.67,226.0,2.0,5.0
35.43,227.0,2.0,5.0
35.66,228.0,2.0,5.0
35.66,229.0,2.0,5.0
35.66,230.0,2.0,5.0
36.12,231.0,2.0,5.0
36.18,232.0,2.0,5.0
36.25,233.0,2.0,5.0
36.29,234.0,2.0,5.0
36.31,235.0,2.0,5.0
36.37,236.0,2.0,5.0
37.18,237.0,1.0,5.0
37.18,238.0,1.0,5.0
37.18,238.0,1.0,5.0
37.18,238.0,1.0,5.0
37.18,238.0,1.0,5.0
37.18,238.0,1.0,5.0
37.18,238.0,1.0,5.0
37.18,238.0,1.0,5.0
37.18,238.0,1.0,5.0
37.55,239.0,1.0,5.0
37.58,240.0,1.0,5.0
37.58,240.0,1.0,5.0
37.58,240.0,1.0,5.0
37.58,240.0,1.0,5.0
37.58,240.0,1.0,5.0
37.67,241.0,1.0,5.0
37.69,242.0,1.0,5.0
37.69,243.0,1.0,5.0
37.69,243.0,1.0,5.0
37.69,243.0,1.0,5.0
37.69,244.0,1.0,5.0
38.27,245.0,1.0,5.0
38.27,245.0,1.0,5.0
38.45,246.0,1.0,5.0
38.49,247.0,1.0,5.0
38.56,248.0,1.0,5.0
38.67,249.0,1.0,5.0
38.72,250.0,1.0,5.0
38.75,250.0,1.0,5.0
38.79,251.0,1.0,5.0
38.83,252.0,1.0,5.0
38.83,253.0,1.0,5.0
38.88,253.0,1.0,5.0
38.88,253.0,1.0,5.0
38.88,253.0,1.0,5.0
38.88,253.0,1.0,5.0
38.88,254.0,1.0,5.0
38.88,255.0,1.0,5.0
38.88,256.0,1.0,5.0
38.88,256.0,1.0,5.0
38.88,256.0,1.0,5.0
38.88,256.0,1.0,5.0
39.04,257.0,1.0,5.0
39.07,257.0,1.0,5.0
39.16,258.0,1.0,5.0
39.18,259.0,1.0,5.0
39.24,260.0,1.0,5.0
39.24,260.0,1.0,5.0
39.44,261.0,1.0,5.0
39.48,262.0,1.0,5.0
39.52,262.0,1.0,5.0
39.55,263.0,1.0,5.0
39.57,264.0,1.0,5.0
39.57,264.0,1.0,5.0
39.57,264.0,1.0,5.0
39.57,264.0,1.0,5.0
39.57,264.0,1.0,5.0
39.57,264.0,1.0,5.0
39.65,265.0,1.0,5.0
39.65,266.0,1.0,5.0
39.72,267.0,1.0,5.0
39.75,267.0,1.0,5.0
39.77,267.0,1.0,5.0
39.82,268.0,1.0,5.0
39.88,269.0,1.0,5.0
39.88,269.0,1.0,5.0
40.2,270.0,1.0,5.0
42.0,271.0,1.0,5.0
42.5,272.0,1.0,5.0
42.5,273.0,1.0,5.0
42.5,273.0,1.0,5.0
42.5,273.0,1.0,5.0
42.5,273.0,1.0,5.0
42.5,273.0,1.0,5.0
42.5,273.0,1.0,5.0
42.66,274.0,1.0,5.0
42.66,275.0,1.0,5.0
42.8,276.0,1.0,5.0
42.8,276.0,1.0,5.0
43.0,277.0,1.0,5.0
43.0,278.0,1.0,5.0
43.0,278.0,1.0,5.0
43.0,278.0,1.0,5.0
43.0,278.0,1.0,5.0
43.0,279.0,1.0,5.0
